"","F3","F1","F2","F4","Cluster","NUTS_ID1"
"24",-1.50092319729921,-3.03128236894333,-1.34657954836635,-2.05973301323534,2,"BG34"
"25",-1.30952784211291,-1.49773718884883,-0.993453407883411,0.671737484593191,2,"BG41"
"26",-1.41841728064541,-2.62493077156269,-0.746453548198339,-1.70948291064616,2,"BG42"
"27",-0.896887435074002,0.656555299955334,-0.857483473350411,-0.321379834466563,2,"CY"
"28",0.201106238433634,0.817301685557108,0.779318893471696,1.63282883507959,1,"CZ01"
"29",-0.490548866689486,0.349721831439701,0.826332081957024,0.855165452438401,1,"CZ02"
"30",-0.337380525801083,0.121938407758828,0.669535085763966,0.809543237844446,1,"CZ03"
"31",-0.629527718117322,-0.580596939689978,0.186296573010631,-0.30187617209623,2,"CZ04"
"32",-0.452219681276349,0.25840063255236,0.570177181519338,0.604679077465536,1,"CZ05"
"33",-0.120752213683756,0.349208197351492,0.601482548581354,1.0709020533046,1,"CZ06"
"34",-0.420722082643865,0.0382010871278394,0.567781624536837,0.970744176393125,1,"CZ07"
"35",-0.330359223811205,-0.183213788071084,0.317501903195266,0.804173303946186,1,"CZ08"
"36",0.243638548596402,0.672156656059477,1.18467994856391,0.570846750508852,1,"DE11"
"37",0.290492620224652,0.651855768994188,1.19297048245357,0.536500402357297,1,"DE12"
"38",0.35007748741285,0.632104279981604,1.28631354384797,0.392954779435793,1,"DE13"
"39",0.326844426997585,0.605752045647165,1.26270218989874,0.595910567187786,1,"DE14"
"40",0.295161095974542,0.889936858378599,1.17500872188317,0.583486144061049,1,"DE21"
"41",0.185608792541416,0.373913203543209,1.40698236323609,0.181642972098284,1,"DE22"
"42",0.233764034887183,0.661649583434184,1.46142146532723,0.150219698565911,1,"DE23"
"43",0.385826416714114,0.29268573630167,1.26683231711318,0.193397099609629,1,"DE24"
"44",0.268903556193125,0.58346307611806,1.26907042886766,0.256620569658406,1,"DE25"
"45",0.334159964820141,0.738718959819535,1.33507666836828,0.258360117342857,1,"DE26"
"46",0.171790739073868,0.742809623575015,1.33742012652285,0.275197767316843,1,"DE27"
"47",0.51843706021878,0.428560278466459,0.665534396927703,0.692837712632872,1,"DE30"
"48",0.324907303941555,0.161965244709568,1.12489377830291,-0.226355542105195,1,"DE40"
"49",0.810107120748007,0.155235349265479,0.874654662339227,0.629624779539928,1,"DE50"
"50",0.831317543355317,0.585873995744594,1.01417557747629,0.958620971021999,1,"DE60"
"51",0.240812720025823,0.67383706461241,0.963737383872671,0.273499551172087,1,"DE71"
"52",0.341528097626251,0.434937930752548,0.928024540964667,0.305874478901626,1,"DE72"
"53",0.351086417871134,0.473457973978928,1.08876546769108,0.101271508470001,1,"DE73"
"54",0.24144820892507,-0.158533362296623,0.79991247035106,-0.025506973605574,1,"DE80"
"55",0.650531240664793,0.313198069263975,1.20450787509091,0.207940788105636,1,"DE91"
"56",0.640805231846744,0.2889185276987,1.28624757684935,0.0593086138267643,1,"DE92"
"57",0.595534801957259,0.286132638535393,1.31374158275915,0.104977579798983,1,"DE93"
"58",0.512369689343877,0.304180883478251,1.3820913083707,0.0385998756682081,1,"DE94"
"59",0.386836462750971,0.282823458124475,1.02893762934028,0.403044650097793,1,"DEA1"
"60",0.447472871146391,0.495254784285815,1.06540177604237,0.554199177594752,1,"DEA2"
"61",0.406795084421633,0.428699110272004,1.15670842969955,0.444649963427066,1,"DEA3"
"62",0.446097056338752,0.462514750269143,1.18438659023921,0.39593674821246,1,"DEA4"
"63",0.429606057261542,0.131770369472481,1.00998320791286,0.420080728835174,1,"DEA5"
"64",0.472977875508142,0.370637923598726,1.35457009501645,0.093245256984105,1,"DEB1"
"65",0.590829605062843,0.405166829705705,1.37309193308077,0.172767898322419,1,"DEB2"
"66",0.470649600998477,0.430402863309579,1.15419843994303,0.303632773708921,1,"DEB3"
"67",0.423436450794219,0.155952069598844,1.12767814911504,0.309752680775561,1,"DEC0"
"68",0.00747433941894655,0.428761976879523,0.846646574498835,0.629999303316129,1,"DED2"
"69",-0.0543006283559468,0.204987666696948,0.900055710773988,0.498524454125056,1,"DED4"
"70",0.0800990138381661,0.207619490094288,0.775207724185459,0.58783630219469,1,"DED5"
"71",0.0500094805861876,-0.196908945187855,0.725403147452223,-0.199740767845521,1,"DEE0"
"72",0.423248467314043,0.383327371379921,1.203807761337,0.154129359757537,1,"DEF0"
"73",0.361585528791905,0.149011904188993,1.08173623721405,0.244385573158257,1,"DEG0"
"74",1.80662334466645,0.884356536232363,1.10805691583511,0.922760898633893,1,"DK01"
"75",1.47404901944011,0.395478370060035,0.957817804692937,0.634253688500663,1,"DK02"
"76",1.55894025884228,0.723350910253704,1.11345910909142,0.841494321840646,1,"DK03"
"77",1.68589549960662,0.88689980104248,1.15438092936999,0.951184985330001,1,"DK04"
"78",1.73725845827979,0.579113754698519,1.00511979542861,0.873548674600992,1,"DK05"
"79",0.617053772594237,-1.36142609826002,0.137618059329387,0.503969985975174,2,"EE"
"80",-0.636931019071289,-0.658931046259209,-1.46219112889167,0.663250861094325,2,"EL30"
"81",-1.15290536426244,-0.983994801108576,-1.720506319131,-0.627002825328715,2,"EL41"
"82",-1.60423060015044,-1.05596913574212,-1.73734501107989,-1.39410272182563,2,"EL42"
"83",-1.27031411925081,-0.750220269525926,-1.53797075351159,-0.329974691702436,2,"EL43"
"84",-1.27887404677286,-1.46427449448729,-1.59819560203396,-0.775566448392028,2,"EL51"
"85",-1.30887410493492,-0.847055579484342,-1.55807048463776,0.0914294556845796,2,"EL52"
"86",-1.24347400016203,-1.02219130349551,-1.89403839766209,-0.414969844100551,2,"EL53"
"87",-1.24462392517453,-0.720355349798741,-1.53534888299615,0.038835297946565,2,"EL54"
"88",-1.74909953993445,-0.590934806416714,-1.65159685046557,-0.306799683278,2,"EL61"
"89",-1.54790231627657,-0.973176641471763,-1.93111611959218,-0.159608161792172,2,"EL62"
"90",-1.59609131418029,-1.19469845940532,-1.89093517067887,-0.199846024046395,2,"EL63"
"91",-1.76948743915402,-0.96252466707122,-1.4397412265465,-1.47601362485388,2,"EL64"
"92",-1.75498636199756,-0.932367208170934,-1.49698050860552,-0.987845561718543,2,"EL65"
"93",0.369755321630095,0.68471743593216,-0.622238802489271,-0.71879703521381,1,"ES11"
"94",0.433003354839251,0.636521236341565,-0.596603602230902,-0.725115122925159,1,"ES12"
"95",0.433308149945749,0.88605017901832,-0.248961099793413,-0.859234298291598,1,"ES13"
"96",0.66351724133481,0.903520034102872,-0.158592647890501,0.0547691330151328,1,"ES21"
"97",0.672760496539274,1.09648718965368,-0.155823106185279,-0.338126285374033,1,"ES22"
"98",0.570406197310881,0.909575779512876,-0.0516414882321864,-0.888475187976204,1,"ES23"
"99",0.30854902220268,0.949337875745712,-0.216069047267036,-0.585973743471032,1,"ES24"
"100",0.402146230636688,1.2638021696943,-0.528563081473436,0.240073758190257,1,"ES30"
"101",0.141187360450184,0.818597024276031,-0.532410974310615,-0.696377259683496,1,"ES41"
"102",-0.247513063907691,0.820582249703023,-0.7554302385034,-1.38611039223128,2,"ES42"
"103",0.0324329912714142,0.64965172636622,-1.03330674837439,-1.19429001329658,2,"ES43"
"104",0.280430535278503,1.02045012496573,-0.47785944923228,-0.788595233354494,2,"ES51"
"105",0.415678418868342,0.860574405526194,-0.711888358948081,-0.821122960394858,2,"ES52"
"106",0.259826723372502,0.993947130250813,-0.607547160728039,-1.63912485196293,2,"ES53"
"107",-0.0789738439849573,0.704020004439937,-1.16050810422893,-1.44089213774542,2,"ES61"
"108",0.149128140316787,0.838759808576149,-0.993663456514775,-0.879477227333646,2,"ES62"
"109",-0.102423623660183,0.487708854663027,-1.08712080348683,-1.16221606186208,2,"ES63"
"110",0.12328257288013,0.37150928513882,-1.18812575472801,-1.88534788303685,2,"ES64"
"112",1.90025196206126,0.541064841265996,0.694558195442155,0.939917889217444,1,"FI19"
"113",2.02884479502157,0.975750888991259,1.04414084546193,1.03703189338098,1,"FI1B"
"114",1.75465247583164,0.512079248756946,0.718971472175372,0.848522864719568,1,"FI1C"
"115",1.84486029899719,0.487012989976708,0.629385603969974,0.955428767948696,1,"FI1D"
"117",0.761853567839267,0.669825539535579,-0.1739810964773,0.699386990468259,1,"FR10"
"118",0.621579707358904,0.288457105078593,0.0560610020605758,-0.0230639997607262,1,"FRB0"
"119",0.755931695708496,0.136947929837546,-0.0256601888166593,0.0311063873812694,1,"FRC1"
"120",0.675459561742962,0.248592225451218,-0.0113128707766146,-0.00930881547629481,1,"FRC2"
"121",0.748864144891587,0.264188885379895,0.0813891125930801,-0.146700848186858,1,"FRD1"
"122",0.715672185311982,0.16559014717911,-0.142106706909408,-0.0532372429291415,1,"FRD2"
"123",0.805086477673931,0.167408243735232,-0.23174870195965,-0.138584703741648,1,"FRE1"
"124",0.540784868784108,0.147832132848624,-0.0186849162659239,-0.475050308342682,1,"FRE2"
"125",0.767386600978363,0.669595747143655,0.013150754497405,0.185733326732321,1,"FRF1"
"126",0.631765241445555,0.120225547962544,-0.0532292379547283,-0.3334894043329,1,"FRF2"
"127",0.783691799158453,0.406253093610421,0.024430627341831,0.0566472696379336,1,"FRF3"
"128",1.097168765798,0.596225337143039,0.245063909340437,0.210541166369522,1,"FRG0"
"129",1.18453523500856,0.444782879040362,0.253441999725767,0.436641547917748,1,"FRH0"
"130",1.15355888000755,0.456893231228876,0.069391828942442,0.289505712685731,1,"FRI1"
"131",1.05612359718152,0.336309632910148,0.328388351072597,0.37067931505712,1,"FRI2"
"132",0.987019039561214,0.309628199744487,0.164150486405522,0.0820389488223393,1,"FRI3"
"133",0.802943135162158,0.153366352583894,-0.302906697505838,-0.139841295891947,1,"FRJ1"
"134",1.01486258847689,0.559391702507651,0.0723419889648847,0.305183405580594,1,"FRJ2"
"135",1.02008494947107,0.471233046710975,0.231033717602924,0.0795861434894681,1,"FRK1"
"136",1.09161750138374,0.771013500395753,0.185619112326121,0.495420098688005,1,"FRK2"
"137",0.68097326486042,0.331947504885641,-0.108811003115034,0.0268689973411955,1,"FRL0"
"138",0.347552303244931,0.0579077948665028,0.190428185481283,-1.19051110684001,1,"FRM0"
"144",-1.32726546713128,-0.636581289840882,-1.47752546809071,0.478402486982556,2,"HR03"
"145",-1.60112929330663,-0.922277357101894,-1.07316600979645,-0.0532472661319225,2,"HR04"
"146",-0.55743077909803,-0.490764594535564,-0.409937055720814,1.26902211805144,2,"HU11"
"147",-1.09834061041706,-0.93913390859654,-0.298492867747406,0.519396591227036,2,"HU12"
"148",-0.797699117294485,-1.30349639543067,0.193503718229097,-0.0948579907831667,2,"HU21"
"149",-0.930473171431462,-1.36749073121297,0.0661155332837395,0.139646084354429,2,"HU22"
"150",-0.895149330950033,-1.69334595957468,-0.622499917090218,-0.853919100773756,2,"HU23"
"151",-1.11524715204459,-2.41082417820547,-0.953956362647297,-1.31561740248847,2,"HU31"
"152",-1.10836052392998,-1.56557069809212,-0.993974685730936,-0.569893192483074,2,"HU32"
"153",-1.0163310250249,-1.51167024144454,-0.452428075832139,-0.273526056696366,2,"HU33"
"154",0.597610721071843,0.687561772434458,0.720003531022203,-0.081667689499673,1,"IE04"
"155",0.66191135871716,0.699690940483569,0.720500754769281,0.0948003970288382,1,"IE05"
"156",0.759229276726093,0.774278807095773,0.813661024858872,0.15728535729233,1,"IE06"
"157",-0.933548343936329,0.339438599135364,-1.23266391824388,-0.506396043599147,2,"ITC1"
"158",-0.553985411558716,0.357592569747001,-0.523018497328792,-1.58935237703213,2,"ITC2"
"159",-0.768178558441317,0.305170757779548,-1.1767822489734,-1.17635521671194,2,"ITC3"
"160",-0.751935342236832,0.744923108937848,-0.906618870341202,-0.235079641724725,2,"ITC4"
"161",-1.04611047321333,0.0553818148914917,-2.07207230347496,-0.899692606474226,2,"ITF1"
"162",-0.921907288667802,0.326253560034839,-1.53225618713248,-0.667116840700921,2,"ITF2"
