"","NUTS_ID1","Country","Region name","Nutrition and Basic Medical Care","Water and Sanitation","Shelter","Personal Security","Access to Basic Knowledge","Access to ICT","Health and Wellness","Environmental Quality","Personal Rights","Personal Freedom and Choice","Tolerance and Inclusion","Access to Advanced Education","cluster","cluster9","cluster21","gdp","ML3","ML1","ML2","ML4"
"29","CZ02","CZ","Střední Čechy",87.5967299513318,92.4875918144539,88.2676247711919,73.4550408939423,91.4582668393333,78.7565441442885,63.2346972832076,41.6670501106308,46.8407142878144,76.2622105436541,56.8392712049496,34.8351603312568,"1",1,8,24500,-0.49054886668493,0.349721831440108,0.826332081962531,0.855165452428642
"30","CZ03","CZ","Jihozápad",84.4075394999989,96.2393208725583,88.9753836387307,73.1396979399539,89.5474405077257,77.020191885738,62.5345570385095,47.4439588480423,44.9311656643636,74.8800729876125,56.7187274582895,46.4625136526011,"1",1,8,23700,-0.337380525798941,0.121938407758976,0.669535085768449,0.809543237835742
"31","CZ04","CZ","Severozápad",76.4124709061409,93.4505938229167,83.8365471371966,66.0973978843069,73.2298839354991,69.2869917828595,58.3694847911566,43.131172502764,44.794441415071,65.306549619021,53.4961715624536,31.5418412661537,"2",6,9,19000,-0.629527718112897,-0.58059693968986,0.186296573013103,-0.301876172097963
"32","CZ05","CZ","Severovýchod",85.8947172675009,93.9169424391566,87.4486180151627,75.8029055966533,85.8808975918923,76.4111039089741,64.0773898462649,40.2245464306022,45.0903724168113,72.8659714091339,57.3000540853131,43.1030369875579,"1",1,8,23300,-0.452219681273979,0.25840063255268,0.570177181524139,0.60467907745821
"33","CZ06","CZ","Jihovýchod",86.1144096163881,96.0056598518325,86.4323121215578,75.5663188431472,90.5787732538902,78.5311019991641,64.8025302385838,39.6135950964957,46.0896484293453,75.800567703424,61.7817600438183,59.9107944401325,"1",1,8,26200,-0.120752213684913,0.349208197351647,0.60148254858629,1.07090205329647
"34","CZ07","CZ","Střední Morava",82.8187707719758,94.5838463345162,86.7086861819827,78.1223139133669,92.7374554853898,75.5735108045231,62.390680644225,34.0150055548104,46.259083902936,74.125483685758,57.3820885854987,46.008381954026,"1",1,8,22900,-0.420722082642574,0.0382010871277991,0.567781624541279,0.97074417638253
"35","CZ08","CZ","Moravskoslezsko",80.3720660042469,94.0365946059549,84.1689910125513,72.2138603613303,85.2614673409133,78.1352309106282,59.1060978285787,23.5172935612505,50.1453147448568,70.035478510842,55.3659627872231,48.6147708116934,"1",1,8,21600,-0.330359223809508,-0.183213788070652,0.317501903195521,0.804173303942899
"36","DE11","DE","Stuttgart",86.9051333603348,95.4982311175253,90.5038313003597,66.041368609373,80.1988200555075,78.276653070909,73.8401303888815,41.0937552810123,57.0284529829022,80.6622467290948,68.2088955609872,54.9823824190682,"1",1,10,46900,0.243638548598184,0.672156656059419,1.18467994856995,0.570846750509807
"37","DE12","DE","Karlsruhe",86.9792239663018,95.6157137802715,89.9585538176083,63.990557334276,79.8685872771972,78.276653070909,72.6990455164824,43.4703466524091,57.4214461612218,80.5182179284985,69.3600035407964,54.1149895400703,"1",1,10,40300,0.290492620226748,0.651855768994191,1.19297048245909,0.536500402358656
"38","DE13","DE","Freiburg",86.9110486419699,94.6953552174069,91.6357014233146,64.930268321694,79.2041572704517,78.276653070909,72.4335222075874,48.9866883542539,57.6460348539793,80.7648227149192,69.9407031806554,52.5258661776385,"1",1,10,35200,0.35007748741575,0.632104279981599,1.28631354385327,0.392954779437079
"39","DE14","DE","Tübingen",86.0333937536717,95.3827206845741,90.1951697350368,66.2117823141075,82.4191488090134,78.276653070909,73.405923295528,46.8963129405587,56.955317515938,81.843738941354,69.9634856259201,53.5851019687292,"1",1,10,40300,0.326844426999672,0.60575204564691,1.26270218990507,0.595910567187405
"40","DE21","DE","Oberbayern",89.2817786306565,96.0298802630932,88.7185266485722,71.2682186822544,77.8059618897891,79.462562703875,76.0628508771928,42.2289692122868,58.5342426512524,80.9862896419892,69.3701133291285,55.4009777945381,"1",1,10,53800,0.295161095976391,0.889936858378676,1.17500872188941,0.583486144064504
"41","DE22","DE","Niederbayern",84.9390615910054,93.7363283601826,91.6502254078364,74.8152563238599,77.4517057271401,79.462562703875,67.3119057639255,44.7910446264353,58.0499956761648,80.4946883317724,68.3650216461513,36.8628703800538,"1",1,10,36200,0.18560879254802,0.37391320354356,1.40698236324041,0.181642972101247
"42","DE23","DE","Oberpfalz",88.1514255873549,95.4299762892746,93.6200865446414,74.5125625487471,75.2151049768531,79.462562703875,69.9161959689046,45.9428109336846,58.1710575186552,80.8428344686166,69.6437357617726,41.1730201808606,"1",1,10,39300,0.233764034893156,0.661649583434693,1.4614214653317,0.150219698570217
"43","DE24","DE","Oberfranken",83.0869411591542,95.8280932080044,90.5039579473746,74.0316168796942,76.7639032159272,79.462562703875,68.2768297812078,49.4777589759718,57.5434022690994,79.4734611177852,70.2656102285459,45.5317974840714,"1",1,10,35100,0.385826416718875,0.292685736301737,1.26683231711638,0.193397099613674
"44","DE25","DE","Mittelfranken",86.7125687753075,95.9127388560764,89.751559718166,70.359036562682,74.140798163916,79.462562703875,70.6310695028865,43.5166265379263,58.7070640790523,80.0784238485983,69.1847172781573,46.1894200597211,"1",1,10,41500,0.268903556197582,0.583463076118438,1.26907042887235,0.256620569664237
"45","DE26","DE","Unterfranken",88.0628435992115,95.5369717980461,92.3603006538306,74.5085306996823,76.3372810457754,79.462562703875,73.0771870936837,47.3968416172816,58.448678605017,80.2710740308813,70.3047043040685,47.7667393496191,"1",1,10,37000,0.334159964824464,0.738718959819731,1.33507666837262,0.258360117346694
"46","DE27","DE","Schwaben",88.706069930429,95.9847807059042,90.7229811094624,74.1344544826391,75.925747454457,79.462562703875,72.2366532830368,46.5120598690321,57.5365177654638,80.7274894235959,68.7440236736048,41.302775997428,"1",1,10,36200,0.171790739079203,0.742809623575359,1.33742012652836,0.275197767320876
"47","DE30","DE","Berlin",83.6414416736935,95.8629017993735,84.7862571307367,61.9706479922168,78.5580020698397,84.0910475538528,71.7347951501468,42.8038686148464,55.4234472308026,75.7758131095482,67.4128877589456,68.1043586157887,"1",1,3,38400,0.518437060218146,0.428560278466431,0.665534396929294,0.692837712637541
"48","DE40","DE","Brandenburg",82.102298979632,92.2464107547591,90.3852076452819,74.6402710046205,75.0227069610799,75.5828420814446,66.4901483887114,51.3995553197173,56.5123476718866,75.3230312055177,72.0625174706901,40.5214756527425,"1",1,10,27000,0.324907303946871,0.161965244709555,1.12489377830481,-0.226355542103049
"49","DE50","DE","Bremen",80.2485180094072,97.4601564698742,89.919202671141,51.0143426384743,83.7892215000578,85.6362572884417,67.7233823051174,51.5716896378874,58.7821075231953,75.0167076513733,70.1848353903515,60.6880041642258,"1",1,3,43200,0.810107120750697,0.155235349265196,0.87465466233451,0.629624779543506
"50","DE60","DE","Hamburg",85.7334778673874,95.7185958967977,84.9674755043124,70.1712664357342,83.5166651072583,84.4441687035962,71.2101129638942,50.8928358874509,61.6558096731083,80.327699103652,73.3026395171835,68.0604845883388,"1",7,11,58100,0.831317543355602,0.585873995744506,1.01417557747752,0.958620971025723
"51","DE71","DE","Darmstadt",86.9301556932176,95.3574683254136,90.1182648945362,63.6794299845449,73.8452152295803,79.835396396616,74.3136848723334,42.3686510298148,54.8188747773947,77.0867283172815,66.6061284710716,57.4517790946018,"1",1,10,46500,0.24081272002736,0.67383706461258,0.963737383877311,0.273499551176585
"52","DE72","DE","Gießen",84.5522270182539,94.9447327013128,89.0156038339407,70.367220050914,75.4096345855643,79.835396396616,71.4355164053151,48.4269355276168,54.3891191921796,77.1368570589775,66.8320253147441,59.63616552948,"1",1,10,32000,0.341528097627436,0.434937930752602,0.928024540968871,0.305874478905192
"53","DE73","DE","Kassel",85.7408431230163,95.2439101587769,93.3602285680637,68.1464879539383,75.8196297335507,79.835396396616,69.4271659862259,52.6586091733284,55.4817958374854,76.0596897703661,67.6372500905375,50.6458683943658,"1",1,10,33100,0.351086417875205,0.473457973979171,1.0887654676923,0.101271508473204
"54","DE80","DE","Mecklenburg-Vorpommern",79.3819664968784,95.6484267682754,89.7066948478203,64.2711961731816,77.4425481977761,77.8860008007382,62.8177640767658,61.4608187523812,51.4116289381011,72.626076390719,64.4646423691736,44.2155306088451,"1",1,3,26400,0.241448208929851,-0.158533362296671,0.799912470350804,-0.0255069736045279
"55","DE91","DE","Braunschweig",82.8290976425959,94.1428028524277,91.6589210918454,73.9568444849615,78.7562508735115,84.965405391965,68.7073232437946,55.5876810080041,59.481969007172,77.3495234733932,70.6205002494499,46.0797123555012,"1",1,10,43600,0.650531240670892,0.313198069264,1.20450787508934,0.207940788110639
"56","DE92","DE","Hannover",82.5353444100147,94.6277894253893,92.5726342733521,71.1866643581207,76.3569301554135,84.965405391965,68.0808370526448,54.1125226914086,59.3184593871153,77.6196125954525,71.4757613452106,43.4727997569974,"1",1,10,35600,0.640805231853541,0.288918527698848,1.28624757684792,0.0593086138332564
"57","DE93","DE","Lüneburg",82.7376303287244,94.1788307338978,90.6853845415073,71.0715940670558,77.588039846423,84.965405391965,68.0540249345086,57.3876079590705,59.9227926351352,78.4069900968756,71.2697450640296,37.8192445636113,"1",1,10,26300,0.595534801965094,0.286132638535476,1.31374158275839,0.104977579804941
"58","DE94","DE","Weser-Ems",82.9114961662498,93.7337537048164,92.4364287375007,73.3228955711493,77.5056739572619,84.965405391965,68.3773675723616,55.1241658741273,58.8162026056311,78.7293886940937,70.5504574027577,35.3263864841089,"1",1,10,33000,0.512369689352189,0.304180883478371,1.3820913083706,0.0385998756735257
"59","DEA1","DE","Düsseldorf",81.8063005931562,95.1258606309022,88.7924629968558,66.3399274047771,79.2829589368229,82.9267533299891,70.5780576511108,42.7383753845678,56.9207140525478,77.4795998745661,67.7608155614487,48.8594469414416,"1",1,10,37600,0.386836462754864,0.282823458124334,1.02893762934184,0.403044650101651
"60","DEA2","DE","Köln",84.6821820705383,95.0969919135666,89.7639401379398,69.3640569978411,81.4003303288774,82.9267533299891,71.5082006881747,45.7691290016117,57.1673618707992,78.3087629489103,68.7437302070981,53.9893487185699,"1",1,10,38200,0.447472871149318,0.495254784285748,1.06540177604416,0.554199177597014
"61","DEA3","DE","Münster",84.0126697555991,95.1421437441373,92.0319045871741,67.7983364532145,81.6370139184207,82.9267533299891,70.4700007219606,45.8034909307072,56.5601487331077,78.2661617279092,68.4357600048922,49.4151289441141,"1",1,10,31300,0.406795084425776,0.428699110271959,1.1567084297008,0.444649963428833
"62","DEA4","DE","Detmold",84.3534507069224,95.1612157926358,92.3396799885146,71.638383503825,81.762042024597,82.9267533299891,71.2304548756859,50.9627604239108,57.2300454675797,78.19465991929,68.7100548938842,47.1641407833108,"1",1,10,35500,0.446097056343641,0.462514750269013,1.18438659023996,0.395936748214227
"63","DEA5","DE","Arnsberg",80.6633665417401,95.1492503883746,87.9034540782301,66.3541973035358,80.1912913825928,82.9267533299891,67.6757695283146,46.0062808605474,56.4834276086953,77.3696196990503,68.1820760874369,48.8935275616256,"1",1,10,31700,0.429606057265483,0.131770369472379,1.00998320791391,0.420080728838538
"64","DEB1","DE","Koblenz",83.6833005748193,96.2560719783647,90.8034599223014,80.4164562340425,73.4569291262251,81.582764696629,69.0927389801882,49.3417676403757,59.3888626835224,80.0026608074947,71.1903819982571,43.8440196126291,"1",1,10,31100,0.472977875513957,0.370637923598971,1.354570095019,0.0932452569916394
"65","DEB2","DE","Trier",84.4996278078735,96.2599153430072,91.2883840912699,76.7127377698691,76.109737968724,81.582764696629,67.7497374136226,53.1591763305049,59.4110369922278,80.0274363619062,73.6190818500199,46.8912312195378,"1",1,10,28000,0.590829605068156,0.405166829705956,1.37309193308229,0.172767898328245
"66","DEB3","DE","Rheinhessen-Pfalz",83.7711918426575,96.6359401613937,87.0749309420942,76.595770612703,74.2391683896658,81.582764696629,71.1871654795296,45.4978901110701,59.4412675814653,79.456097670462,70.8921876890455,49.6714934490034,"1",1,10,33600,0.470649601002328,0.430402863309664,1.15419843994623,0.303632773716537
"67","DEC0","DE","Saarland",81.2403324026603,96.2726343527731,90.0781521878806,67.2603139256307,80.8756566406555,80.8501226162512,66.7302525400053,48.0205478064273,57.7073801942558,77.1105595437038,69.9282554607759,43.0114394982335,"1",1,10,31700,0.423436450799633,0.155952069598735,1.12767814911479,0.309752680778184
"68","DED2","DE","Dresden",85.4228060694756,97.9610319935455,89.9463529416618,65.0880792589334,83.1061802394194,75.0838031590956,69.8917414521945,44.7584074021913,52.4647239872874,76.425237791285,63.2592438981362,54.1420531257983,"1",1,10,29300,0.0074743394201351,0.428761976879388,0.846646574503055,0.629999303313405
"69","DED4","DE","Chemnitz",83.3673218083781,97.2201425290913,88.2162914331619,64.946557540479,82.9683712194078,75.0838031590956,67.2743563833441,50.2853537982591,52.6300390943426,76.6572979509366,62.5517008118004,43.1109525987792,"1",1,10,26200,-0.0543006283523462,0.204987666696773,0.900055710778256,0.49852445412255
"70","DED5","DE","Leipzig",82.9735104242634,98.0599140579214,87.4921598564946,59.2031151615965,81.971104914867,75.0838031590956,67.977325357708,49.4114625105844,52.6141422293378,76.1477055960162,63.2522639947725,54.5489271657369,"1",1,10,30700,0.080099013839302,0.207619490094067,0.775207724189499,0.587836302193142
"71","DEE0","DE","Sachsen-Anhalt",78.485632445955,95.9063801240988,93.0054412609387,49.4870691930628,77.1788572464859,78.7788679668191,63.1210115049009,53.8184031365369,47.0758529069811,70.0909043242527,62.1657364660177,40.0154631703827,"1",1,3,26400,0.0500094805915804,-0.196908945187879,0.725403147450939,-0.19974076784554
"72","DEF0","DE","Schleswig-Holstein",83.6241606802587,94.7352763421441,89.5173424300202,68.7916807770782,79.7881753151593,83.3716400986693,70.3721387020045,59.0991955866178,52.8261703455459,78.8237694634219,71.6724702916189,41.1913831121858,"1",1,10,30900,0.423248467319482,0.38332737137975,1.20380776134012,0.154129359759246
"73","DEG0","DE","Thüringen",82.0598726543415,94.6758191318724,89.5204395477405,72.815787557979,80.1008212823386,75.6217426592402,66.7567463632828,54.3721628596088,58.6446313317743,76.9408062053228,68.822348860695,46.3781056965775,"1",1,10,26800,0.361585528796177,0.149011904188783,1.08173623721569,0.244385573158928
"74","DK01","DK","Hovedstaden",87.3591672093435,97.8087845530258,87.4906653323825,75.2431617753034,75.0189117428815,94.1433407826375,74.9509802350986,64.5885593468919,66.299935312335,81.9326842303781,81.5315283390322,100.269638497206,"1",7,12,51500,1.80662334466312,0.884356536232589,1.1080569158322,0.922760898648126
"75","DK02","DK","Sjælland",82.4982232926078,98.3405356300831,89.3651926852308,79.9070941803704,77.6283714419509,92.1223976803873,70.2266362728746,70.0168543341844,61.0844993169744,77.6855026275737,75.6515637859692,82.7024341961306,"1",7,12,27600,1.47404901944014,0.395478370059994,0.957817804687649,0.634253688511073
"76","DK03","DK","Syddanmark",86.0421441245624,98.2102457341989,91.1682227331941,83.0234030329411,80.9929212951751,92.4007850695046,72.6542117315096,67.5166639417421,61.0186114026661,80.1938185360712,79.408605617417,89.2017621531198,"1",7,12,35700,1.55894025884072,0.723350910253688,1.1134591090876,0.841494321848653
"77","DK04","DK","Midtjylland",87.8562270982148,98.8147951989362,91.7709312355146,81.8746502153791,80.753548895903,93.3570754820586,73.9769828393416,69.3804274949374,61.1282202849835,81.5273184939507,80.826211720985,97.5478643036574,"1",7,12,37300,1.68589549960353,0.886899801042549,1.15438092936684,0.951184985338488
"78","DK05","DK","Nordjylland",84.7673652345213,99.1186254902493,91.0787001647413,81.9058107108916,79.9030340623183,92.6457945655317,70.4732585291935,72.0561801000086,65.432411923013,78.1582754762484,77.8039368099872,92.6990739810768,"1",7,12,32900,1.73725845827869,0.579113754698562,1.00511979542082,0.873548674611612
"79","EE00","EE","Eesti",65.6143079303868,93.0443543515972,87.3404629067431,73.4605244554195,81.6950373030702,82.8260869565217,55.3052423447005,76.728932699031,47.6302203135087,69.9752184683491,49.6179758753805,81.9542932698912,"2",8,13,25800,0.617053772592302,-1.36142609826068,0.137618059326887,0.50396998597474
"80","EL30","EL","Attiki",71.5974036012562,93.0607459003581,66.701614801421,55.5250442724998,80.8398614711423,71.3100118830009,65.899247701986,9.71510298297794,43.4460342727038,51.228934207124,48.0718404858793,64.0536678935753,"2",4,6,25400,-0.6369310190772,-0.658931046260125,-1.46219112889588,0.663250861090906
"81","EL41","EL","Voreio Aigaio",70.9346284281968,81.7783255169087,65.9056304359115,74.170538483479,72.0352724940533,59.1384398245812,63.7973511110256,39.286400223298,32.4099940978351,45.114696948865,44.4879331132578,49.5945384117275,"2",9,14,12200,-1.1529053642674,-0.983994801109717,-1.72050631912855,-0.627002825339559
"82","EL42","EL","Notio Aigaio",71.2175950291232,83.5424246419962,59.00585876921,72.742759041851,50.7249900900477,59.1384398245812,62.4817592098617,31.9250649550444,33.6932847252896,44.1508170196781,39.739039419748,25.6399540012521,"2",9,14,17500,-1.60423060015038,-1.05596913574226,-1.73734501107408,-1.39410272182209
"83","EL43","EL","Kriti",74.2118768211844,86.6434286893111,68.797703172764,72.2249809045568,73.6533548211373,59.1384398245812,64.4708049244366,38.2439874327051,32.1802910184325,48.2826302226032,42.1803081810598,50.5604304727219,"2",9,14,14900,-1.27031411925574,-0.750220269526822,-1.5379707535078,-0.329974691713399
"84","EL51","EL","Anatoliki Makedonia, Thraki",65.934076053647,85.1267273826221,65.4119987364782,81.768980458099,59.9666559148168,60.456703938311,58.2666640215311,26.3510353632177,32.8733746020269,48.2086587092436,38.4341307171162,53.2261183450384,"2",9,14,13100,-1.27887404677793,-1.46427449448773,-1.59819560202841,-0.775566448393241
"85","EL52","EL","Kentriki Makedonia",71.7948567859336,86.9217788353077,69.0780979509432,75.2522776681197,75.6598024644726,60.456703938311,64.9555525888573,12.5273134589541,39.5779342003143,48.600915168211,38.0896951836253,53.694639257206,"2",4,6,14600,-1.30887410494005,-0.847055579485212,-1.55807048463632,0.0914294556762208
"86","EL53","EL","Dytiki Makedonia",69.5709982632904,86.365093644553,64.4581597912015,82.9400959637325,65.8416733297502,60.456703938311,66.1500992219816,26.3709720257178,38.9329288335581,44.0714330770673,36.2095423313658,52.0123946179393,"2",9,14,15500,-1.24347400016653,-1.02219130349647,-1.89403839766184,-0.414969844103128
"87","EL54","EL","Ipeiros",74.7804443415511,85.778198614586,65.0785792245994,82.6710334057941,74.2708455580574,60.456703938311,64.9907395703288,34.5803617700195,39.6177160611563,50.1625888016841,38.5295524143747,50.3140435820096,"2",9,14,13400,-1.24462392517874,-0.72035534979953,-1.53534888299256,0.0388352979384391
"88","EL61","EL","Thessalia",77.1203412435435,86.961253140478,68.2513978691895,81.3382873216155,70.3259770269552,55.6974131253819,65.2344758971861,24.3974344538843,32.5204762132428,47.035956066182,35.3143177660753,44.2767034361428,"2",9,14,14700,-1.74909953993887,-0.590934806417199,-1.65159685045978,-0.306799683288197
"89","EL62","EL","Ionia Nisia",72.4202898861288,88.6384187753292,65.0034961748408,81.3116829972211,76.3043638126129,55.6974131253819,62.2410628330713,36.426192787346,32.5412807121217,43.7969077132094,35.9116022319248,44.2506600132661,"2",9,14,15500,-1.54790231628094,-0.973176641472841,-1.93111611959092,-0.159608161804773
"90","EL63","EL","Dytiki Ellada",70.3666722570368,86.0382151924647,58.7140107580922,78.5545971864788,67.8602091278716,55.6974131253819,60.6736088186259,31.4914649387685,34.7695039272677,47.6044009789271,33.6521905283347,48.471446826549,"2",9,14,14000,-1.59609131418588,-1.19469845940604,-1.89093517067185,-0.199846024053113
"91","EL64","EL","Sterea Ellada",74.1394906246427,81.2955048330852,71.0683293002888,79.9871036559351,49.7433654683836,55.6974131253819,60.9757088920714,29.0144083028207,34.8128528786097,45.5147092297493,32.3861430731175,34.1395059725782,"2",9,14,18400,-1.7694874391543,-0.962524667070851,-1.43974122653981,-1.47601362485297
"92","EL65","EL","Peloponnisos",74.2647339735727,85.3268980136837,68.4761323011038,74.0880167242546,60.0597703683969,55.6974131253819,61.2880875087003,36.8091906186447,34.2436233368063,46.3851883453976,33.4722537946407,29.5671017289506,"2",9,14,16200,-1.75498636199751,-0.932367208171087,-1.49698050860014,-0.987845561722527
"93","ES11","ES","Galicia",88.6905569322684,88.4927419085366,80.9059515493324,72.2882319384637,63.458858041154,80.3711788353284,71.9667657795317,56.5782094819111,50.1657854079951,51.2755441410766,66.6442714833486,60.5202978271295,"1",2,4,22900,0.369755321630887,0.684717435932626,-0.622238802500431,-0.718797035206232
"94","ES12","ES","Principado de Asturias",87.3925009776338,84.1434392777679,80.5838592261467,73.1716316666083,65.9641969650806,81.3711788353284,73.0548444357004,53.2100603877807,51.594102359514,51.3249639271196,67.8269056818058,59.3770590013081,"1",2,4,22100,0.433003354840237,0.636521236341799,-0.596603602242125,-0.725115122919313
"95","ES13","ES","Cantabria",89.9360904054748,76.3771100088727,87.4680399555433,74.810984305894,68.7899004116311,83.1211788353284,78.0572376992805,59.7778103913929,48.3732218261399,55.3102535080901,67.0097158256123,63.3771589101413,"1",2,4,23200,0.433308149946223,0.886050179018393,-0.248961099799727,-0.859234298291399
"96","ES21","ES","País Vasco",89.1342031322245,88.2641881765794,85.2334393403179,82.630217304081,79.5016942430418,79.6921773315204,77.0661735142332,54.9917909816629,54.9324739114467,59.2167899880797,71.8800227087302,70.3194178488597,"1",2,4,32000,0.663517241333455,0.903520034102434,-0.158592647899555,0.0547691330140838
"97","ES22","ES","Comunidad Foral de Navarra",92.0157649449738,81.8731720537634,86.8168118145308,84.2472569384066,73.4895792437242,82.4421773315204,78.5670488927622,57.40147836964,55.4597849610971,57.3915865766278,70.4902873058827,69.1278489055205,"1",2,4,30400,0.672760496539122,1.09648718965369,-0.155823106194437,-0.338126285372757
"98","ES23","ES","La Rioja",91.200997782741,78.8055199037198,88.3819311730191,83.432671072529,61.2179860193169,80.9421773315204,75.3773468061996,55.5866243691904,54.6049404392495,57.8242934312996,67.8148028295669,71.5614095314494,"1",2,4,27100,0.570406197310709,0.909575779513554,-0.0516414882380346,-0.888475187969573
"99","ES24","ES","Aragón",91.1979358028569,85.4538527651892,85.4734491611736,82.6001821617336,65.1859520283499,81.1921773315204,75.9653516858362,50.4600379139201,48.5091014413202,57.7560260747678,66.9771457575491,66.7269795425642,"1",2,4,28100,0.308549022201899,0.949337875746217,-0.216069047271838,-0.585973743466304
"100","ES30","ES","Comunidad de Madrid",91.7278157722949,94.0097329371324,82.594864409953,69.0031600633281,72.6901619252616,84.7820062826202,81.6851323499149,25.8781969952389,52.2106440427448,55.9590705688643,68.3496378154493,75.361847881455,"1",2,2,34100,0.402146230633478,1.26380216969442,-0.528563081483535,0.240073758196553
"101","ES41","ES","Castilla y León",90.2478290484977,85.7019414187256,86.3018427582385,72.8636435308011,66.2368596202636,77.4799663415084,75.1962324004304,53.7933019884235,47.7096828037392,52.2986063352374,62.2629025066857,64.1449567321287,"1",2,4,24200,0.14118736044976,0.81859702427633,-0.532410974318646,-0.696377259681178
"102","ES42","ES","Castilla-La Mancha",90.586892345774,86.801322694083,79.2588577595074,73.1479657965086,47.9502768255313,77.2299663415084,74.9810327110005,39.3570148558975,46.1738947879109,48.8321129065744,60.7045144225112,49.1914268281661,"2",5,15,20300,-0.247513063905894,0.820582249704129,-0.755430238509188,-1.38611039221752
"103","ES43","ES","Extremadura",88.7618371796668,88.6789549762907,74.1683770772121,74.4803563796959,49.8394226741419,78.9799663415084,72.0222333287194,46.2878242752158,49.8201617752283,45.7835888955655,62.4996735982767,51.7916923671118,"2",5,15,18800,0.0324329912732567,0.649651726367217,-1.03330674838541,-1.19429001328076
